link,id,nome,peso,altura,tipo1,tipo2,link ev 1,evolucao1,id_evolucao1,link ev 2,evolucao2,id_evolucao2,link hab 1,habilidade1,hab_desc1,link hab 2,habilidade2,hab_desc2
/pokedex/eevee,0133,Eevee,6.5 kg (14.3 lbs),0.3 m (1′00″),Normal,Goldenrod City,/pokedex/sylveon,Sylveon,#0700,,,,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.,/ability/adaptability,Adaptability,Powers up moves of the same type.
,0132,Ditto,4.0 kg (8.8 lbs),0.3 m (1′00″),Normal,Pokémon Mansion,,,,,,,/ability/limber,Limber,The Pokémon is protected from paralysis.,,,
,0115,Kangaskhan,80.0 kg (176.4 lbs),2.2 m (7′03″),Normal,,,,,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/scrappy,Scrappy,Enables moves to hit Ghost-type Pokémon.
,0145,Zapdos,52.6 kg (116.0 lbs),1.6 m (5′03″),Electric,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0144,Articuno,55.4 kg (122.1 lbs),1.7 m (5′07″),Ice,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/munchlax,0143,Snorlax,460.0 kg (1014.1 lbs),2.1 m (6′11″),Normal,,/pokedex/snorlax,Snorlax,#0143,,,,/ability/immunity,Immunity,Prevents the Pokémon from getting poisoned.,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.
,0142,Aerodactyl,59.0 kg (130.1 lbs),1.8 m (5′11″),Rock,Flying,,,,,,,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.
,0146,Moltres,60.0 kg (132.3 lbs),2.0 m (6′07″),Fire,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/kabuto,0141,Kabutops,40.5 kg (89.3 lbs),1.3 m (4′03″),Rock,Water,/pokedex/kabutops,Kabutops,#0141,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/battle-armor,Battle Armor,The Pokémon is protected against critical hits.
/pokedex/kabuto,0140,Kabuto,11.5 kg (25.4 lbs),0.5 m (1′08″),Rock,Water,/pokedex/kabutops,Kabutops,#0141,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/battle-armor,Battle Armor,The Pokémon is protected against critical hits.
/pokedex/omanyte,0139,Omastar,35.0 kg (77.2 lbs),1.0 m (3′03″),Rock,Water,/pokedex/omastar,Omastar,#0139,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/dratini,0148,Dragonair,16.5 kg (36.4 lbs),4.0 m (13′01″),Dragon,,/pokedex/dragonair,Dragonair,#0148,/pokedex/dragonite,Dragonite,#0149,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/dratini,0147,Dratini,3.3 kg (7.3 lbs),1.8 m (5′11″),Dragon,,/pokedex/dragonair,Dragonair,#0148,/pokedex/dragonite,Dragonite,#0149,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/omanyte,0138,Omanyte,7.5 kg (16.5 lbs),0.4 m (1′04″),Rock,Water,/pokedex/omastar,Omastar,#0139,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/shell-armor,Shell Armor,The Pokémon is protected against critical hits.
/pokedex/porygon,0137,Porygon,36.5 kg (80.5 lbs),0.8 m (2′07″),Normal,,/pokedex/porygon2,Porygon2,#0233,/pokedex/porygon-z,Porygon-Z,#0474,/ability/trace,Trace,The Pokémon copies a foe's Ability.,/ability/download,Download,Adjusts power according to a foe's defenses.
/pokedex/cyndaquil,0155,Cyndaquil,7.9 kg (17.4 lbs),0.5 m (1′08″),Fire,,/pokedex/quilava,Quilava,#0156,,,,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/chikorita,0154,Meganium,100.5 kg (221.6 lbs),1.8 m (5′11″),Grass,,/pokedex/bayleef,Bayleef,#0153,/pokedex/meganium,Meganium,#0154,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/chikorita,0153,Bayleef,15.8 kg (34.8 lbs),1.2 m (3′11″),Grass,,/pokedex/bayleef,Bayleef,#0153,/pokedex/meganium,Meganium,#0154,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/chikorita,0152,Chikorita,6.4 kg (14.1 lbs),0.9 m (2′11″),Grass,,/pokedex/bayleef,Bayleef,#0153,/pokedex/meganium,Meganium,#0154,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/totodile,0158,Totodile,9.5 kg (20.9 lbs),0.6 m (2′00″),Water,,/pokedex/croconaw,Croconaw,#0159,/pokedex/feraligatr,Feraligatr,#0160,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/cyndaquil,0157,Typhlosion,79.5 kg (175.3 lbs),1.7 m (5′07″),Fire,Ghost,/pokedex/quilava,Quilava,#0156,,,,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
/pokedex/cyndaquil,0156,Quilava,19.0 kg (41.9 lbs),0.9 m (2′11″),Fire,,/pokedex/quilava,Quilava,#0156,,,,/ability/blaze,Blaze,Powers up Fire-type moves in a pinch.,,,
,0151,Mew,4.0 kg (8.8 lbs),0.4 m (1′04″),Psychic,,,,,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/totodile,0160,Feraligatr,88.8 kg (195.8 lbs),2.3 m (7′07″),Water,,/pokedex/croconaw,Croconaw,#0159,/pokedex/feraligatr,Feraligatr,#0160,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
/pokedex/totodile,0159,Croconaw,25.0 kg (55.1 lbs),1.1 m (3′07″),Water,,/pokedex/croconaw,Croconaw,#0159,/pokedex/feraligatr,Feraligatr,#0160,/ability/torrent,Torrent,Powers up Water-type moves in a pinch.,,,
,0150,Mewtwo,122.0 kg (269.0 lbs),2.0 m (6′07″),Psychic,Fighting,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/dratini,0149,Dragonite,210.0 kg (463.0 lbs),2.2 m (7′03″),Dragon,Flying,/pokedex/dragonair,Dragonair,#0148,/pokedex/dragonite,Dragonite,#0149,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,,,
/pokedex/chinchou,0170,Chinchou,12.0 kg (26.5 lbs),0.5 m (1′08″),Water,Electric,/pokedex/lanturn,Lanturn,#0171,,,,/ability/volt-absorb,Volt Absorb,Restores HP if hit by an Electric-type move.,/ability/illuminate,Illuminate,Raises the likelihood of meeting wild Pokémon.
/pokedex/zubat,0169,Crobat,75.0 kg (165.3 lbs),1.8 m (5′11″),Poison,Flying,/pokedex/golbat,Golbat,#0042,/pokedex/crobat,Crobat,#0169,/ability/inner-focus,Inner Focus,The Pokémon is protected from flinching.,,,
/pokedex/spinarak,0168,Ariados,33.5 kg (73.9 lbs),1.1 m (3′07″),Bug,Poison,/pokedex/ariados,Ariados,#0168,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
/pokedex/spinarak,0167,Spinarak,8.5 kg (18.7 lbs),0.5 m (1′08″),Bug,Poison,/pokedex/ariados,Ariados,#0168,,,,/ability/swarm,Swarm,Powers up Bug-type moves in a pinch.,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.
/pokedex/togepi,0175,Togepi,1.5 kg (3.3 lbs),0.3 m (1′00″),Fairy,,/pokedex/togetic,Togetic,#0176,/pokedex/togekiss,Togekiss,#0468,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy.",/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.
/pokedex/igglybuff,0174,Igglybuff,1.0 kg (2.2 lbs),0.3 m (1′00″),Normal,Fairy,/pokedex/jigglypuff,Jigglypuff,#0039,/pokedex/wigglytuff,Wigglytuff,#0040,/ability/cute-charm,Cute Charm,Contact with the Pokémon may cause infatuation.,/ability/competitive,Competitive,Sharply raises Special Attack when the Pokémon's stats are lowered.
/pokedex/cleffa,0173,Cleffa,3.0 kg (6.6 lbs),0.3 m (1′00″),Fairy,,/pokedex/clefairy,Clefairy,#0035,/pokedex/clefable,Clefable,#0036,/ability/cute-charm,Cute Charm,Contact with the Pokémon may cause infatuation.,/ability/magic-guard,Magic Guard,Protects the Pokémon from indirect damage.
/pokedex/pichu,0172,Pichu,2.0 kg (4.4 lbs),0.3 m (1′00″),Electric,,/pokedex/pikachu,Pikachu,#0025,,,,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/bonsly,0185,Sudowoodo,38.0 kg (83.8 lbs),1.2 m (3′11″),Rock,,/pokedex/sudowoodo,Sudowoodo,#0185,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.
/pokedex/azurill,0184,Azumarill,28.5 kg (62.8 lbs),0.8 m (2′07″),Water,Fairy,/pokedex/marill,Marill,#0183,/pokedex/azumarill,Azumarill,#0184,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/huge-power,Huge Power,Raises the Pokémon's Attack stat.
/pokedex/azurill,0183,Marill,8.5 kg (18.7 lbs),0.4 m (1′04″),Water,Fairy,/pokedex/marill,Marill,#0183,/pokedex/azumarill,Azumarill,#0184,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/huge-power,Huge Power,Raises the Pokémon's Attack stat.
/pokedex/oddish,0182,Bellossom,5.8 kg (12.8 lbs),0.4 m (1′04″),Grass,,/pokedex/gloom,Gloom,#0044,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,,,
/pokedex/wooper,0195,Quagsire,75.0 kg (165.3 lbs),1.4 m (4′07″),Water,Ground,/pokedex/quagsire,Quagsire,#0195,,,,/ability/damp,Damp,Prevents the use of self-destructing moves.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/wooper,0194,Wooper,8.5 kg (18.7 lbs),0.4 m (1′04″),Water,Ground,/pokedex/quagsire,Quagsire,#0195,,,,/ability/damp,Damp,Prevents the use of self-destructing moves.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/yanma,0193,Yanma,38.0 kg (83.8 lbs),1.2 m (3′11″),Bug,Flying,/pokedex/yanmega,Yanmega,#0469,,,,/ability/speed-boost,Speed Boost,Its Speed stat is gradually boosted.,/ability/compound-eyes,Compound Eyes,The Pokémon's accuracy is boosted.
/pokedex/sunkern,0192,Sunflora,8.5 kg (18.7 lbs),0.8 m (2′07″),Grass,,/pokedex/sunflora,Sunflora,#0192,,,,/ability/chlorophyll,Chlorophyll,Boosts the Pokémon's Speed in sunshine.,/ability/solar-power,Solar Power,"In sunshine, Sp. Atk is boosted but HP decreases."
/pokedex/slowpoke,0199,Slowking,79.5 kg (175.3 lbs),2.0 m (6′07″),Water,Psychic,,,,,,,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/own-tempo,Own Tempo,Prevents the Pokémon from becoming confused.
/pokedex/murkrow,0198,Murkrow,2.1 kg (4.6 lbs),0.5 m (1′08″),Dark,Flying,/pokedex/honchkrow,Honchkrow,#0430,,,,/ability/insomnia,Insomnia,Prevents the Pokémon from falling asleep.,/ability/super-luck,Super Luck,Heightens the critical-hit ratios of moves.
/pokedex/eevee,0197,Umbreon,27.0 kg (59.5 lbs),1.0 m (3′03″),Dark,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/eevee,0196,Espeon,26.5 kg (58.4 lbs),0.9 m (2′11″),Psychic,,/pokedex/sylveon,Sylveon,#0700,,,,/ability/synchronize,Synchronize,"Passes a burn, poison, or paralysis to the foe.",,,
/pokedex/onix,0208,Steelix,400.0 kg (881.8 lbs),9.2 m (30′02″),Steel,Ground,/pokedex/steelix,Steelix,#0208,,,,/ability/rock-head,Rock Head,Protects the Pokémon from recoil damage.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/gligar,0207,Gligar,64.8 kg (142.9 lbs),1.1 m (3′07″),Ground,Flying,/pokedex/gliscor,Gliscor,#0472,,,,/ability/hyper-cutter,Hyper Cutter,Prevents other Pokémon from lowering Attack stat.,/ability/sand-veil,Sand Veil,Boosts the Pokémon's evasion in a sandstorm.
/pokedex/dunsparce,0206,Dunsparce,14.0 kg (30.9 lbs),1.5 m (4′11″),Normal,,,,,,,,/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/pineco,0205,Forretress,125.8 kg (277.3 lbs),1.2 m (3′11″),Bug,Steel,/pokedex/forretress,Forretress,#0205,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,,,
/pokedex/qwilfish,0211,Qwilfish,3.9 kg (8.6 lbs),0.5 m (1′08″),Water,Poison,/pokedex/overqwil,Overqwil,#0904,,,,/ability/poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.
/pokedex/snubbull,0210,Granbull,48.7 kg (107.4 lbs),1.4 m (4′07″),Fairy,6,/pokedex/granbull,Granbull,#0210,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/quick-feet,Quick Feet,Boosts Speed if there is a status problem.
/pokedex/snubbull,0209,Snubbull,7.8 kg (17.2 lbs),0.6 m (2′00″),Fairy,7,/pokedex/granbull,Granbull,#0210,,,,/ability/intimidate,Intimidate,Lowers the foe's Attack stat.,/ability/run-away,Run Away,Enables a sure getaway from wild Pokémon.
/pokedex/pineco,0204,Pineco,7.2 kg (15.9 lbs),0.6 m (2′00″),Bug,27,/pokedex/forretress,Forretress,#0205,,,,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.,,,
/pokedex/swinub,0221,Piloswine,55.8 kg (123.0 lbs),1.1 m (3′07″),Ice,Ground,/pokedex/piloswine,Piloswine,#0221,/pokedex/mamoswine,Mamoswine,#0473,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/snow-cloak,Snow Cloak,Raises evasion in a hailstorm.
/pokedex/swinub,0220,Swinub,6.5 kg (14.3 lbs),0.4 m (1′04″),Ice,Ground,/pokedex/piloswine,Piloswine,#0221,/pokedex/mamoswine,Mamoswine,#0473,/ability/oblivious,Oblivious,Prevents it from becoming infatuated.,/ability/snow-cloak,Snow Cloak,Raises evasion in a hailstorm.
/pokedex/slugma,0219,Magcargo,55.0 kg (121.3 lbs),0.8 m (2′07″),Fire,Rock,/pokedex/magcargo,Magcargo,#0219,,,,/ability/magma-armor,Magma Armor,Prevents the Pokémon from becoming frozen.,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.
/pokedex/slugma,0218,Slugma,35.0 kg (77.2 lbs),0.7 m (2′04″),Fire,,/pokedex/magcargo,Magcargo,#0219,,,,/ability/magma-armor,Magma Armor,Prevents the Pokémon from becoming frozen.,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.
/pokedex/houndour,0229,Houndoom,35.0 kg (77.2 lbs),1.4 m (4′07″),Dark,Fire,/pokedex/houndoom,Houndoom,#0229,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.
/pokedex/houndour,0228,Houndour,10.8 kg (23.8 lbs),0.6 m (2′00″),Dark,Fire,/pokedex/houndoom,Houndoom,#0229,,,,/ability/early-bird,Early Bird,The Pokémon awakens quickly from sleep.,/ability/flash-fire,Flash Fire,It powers up Fire-type moves if it's hit by one.
,0227,Skarmory,50.5 kg (111.3 lbs),1.7 m (5′07″),Steel,Flying,,,,,,,/ability/keen-eye,Keen Eye,Prevents other Pokémon from lowering accuracy.,/ability/sturdy,Sturdy,It cannot be knocked out with one hit.
/pokedex/mantyke,0226,Mantine,220.0 kg (485.0 lbs),2.1 m (6′11″),Water,Flying,/pokedex/mantine,Mantine,#0226,,,,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/water-absorb,Water Absorb,Restores HP if hit by a Water-type move.
/pokedex/phanpy,0231,Phanpy,33.5 kg (73.9 lbs),0.5 m (1′08″),Ground,,/pokedex/donphan,Donphan,#0232,,,,/ability/pickup,Pickup,The Pokémon may pick up items.,,,
/pokedex/horsea,0230,Kingdra,152.0 kg (335.1 lbs),1.8 m (5′11″),Water,Dragon,/pokedex/seadra,Seadra,#0117,/pokedex/kingdra,Kingdra,#0230,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
,0225,Delibird,16.0 kg (35.3 lbs),0.9 m (2′11″),Ice,Flying,,,,,,,/ability/vital-spirit,Vital Spirit,Prevents the Pokémon from falling asleep.,/ability/hustle,Hustle,"Boosts the Attack stat, but lowers accuracy."
/pokedex/remoraid,0224,Octillery,28.5 kg (62.8 lbs),0.9 m (2′11″),Water,,/pokedex/octillery,Octillery,#0224,,,,/ability/suction-cups,Suction Cups,Negates all moves that force switching out.,/ability/sniper,Sniper,Powers up moves if they become critical hits.
/pokedex/happiny,0242,Blissey,46.8 kg (103.2 lbs),1.5 m (4′11″),Normal,,/pokedex/chansey,Chansey,#0113,/pokedex/blissey,Blissey,#0242,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,/ability/serene-grace,Serene Grace,Boosts the likelihood of added effects appearing.
,0241,Miltank,75.5 kg (166.4 lbs),1.2 m (3′11″),Normal,,,,,,,,/ability/thick-fat,Thick Fat,Ups resistance to Fire- and Ice-type moves.,/ability/scrappy,Scrappy,Enables moves to hit Ghost-type Pokémon.
/pokedex/magby,0240,Magby,21.4 kg (47.2 lbs),0.7 m (2′04″),Fire,,/pokedex/magmar,Magmar,#0126,/pokedex/magmortar,Magmortar,#0467,/ability/flame-body,Flame Body,Contact with the Pokémon may burn the attacker.,,,
/pokedex/elekid,0239,Elekid,23.5 kg (51.8 lbs),0.6 m (2′00″),Electric,,/pokedex/electabuzz,Electabuzz,#0125,/pokedex/electivire,Electivire,#0466,/ability/static,Static,Contact with the Pokémon may cause paralysis.,,,
/pokedex/larvitar,0248,Tyranitar,202.0 kg (445.3 lbs),2.0 m (6′07″),Rock,Dark,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/sand-stream,Sand Stream,The Pokémon summons a sandstorm in battle.,,,
/pokedex/larvitar,0247,Pupitar,152.0 kg (335.1 lbs),1.2 m (3′11″),Rock,Ground,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/larvitar,0246,Larvitar,72.0 kg (158.7 lbs),0.6 m (2′00″),Rock,Ground,/pokedex/pupitar,Pupitar,#0247,/pokedex/tyranitar,Tyranitar,#0248,/ability/guts,Guts,Boosts Attack if there is a status problem.,,,
,0245,Suicune,187.0 kg (412.3 lbs),2.0 m (6′07″),Water,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/treecko,0252,Treecko,5.0 kg (11.0 lbs),0.5 m (1′08″),Grass,,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
,0251,Celebi,5.0 kg (11.0 lbs),0.6 m (2′00″),Psychic,Grass,,,,,,,/ability/natural-cure,Natural Cure,All status problems heal when it switches out.,,,
,0250,Ho-oh,199.0 kg (438.7 lbs),3.8 m (12′06″),Fire,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0249,Lugia,216.0 kg (476.2 lbs),5.2 m (17′01″),Psychic,Flying,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/treecko,0254,Sceptile,52.2 kg (115.1 lbs),1.7 m (5′07″),Grass,Dragon,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
/pokedex/treecko,0253,Grovyle,21.6 kg (47.6 lbs),0.9 m (2′11″),Grass,,/pokedex/grovyle,Grovyle,#0253,/pokedex/sceptile,Sceptile,#0254,/ability/overgrow,Overgrow,Powers up Grass-type moves in a pinch.,,,
,0244,Entei,198.0 kg (436.5 lbs),2.1 m (6′11″),Fire,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
,0243,Raikou,178.0 kg (392.4 lbs),1.9 m (6′03″),Electric,,,,,,,,/ability/pressure,Pressure,The Pokémon raises the foe's PP usage.,,,
/pokedex/wurmple,0266,Silcoon,10.0 kg (22.0 lbs),0.6 m (2′00″),Bug,,,,,,,,/ability/shed-skin,Shed Skin,The Pokémon may heal its own status problems.,,,
/pokedex/wurmple,0265,Wurmple,3.6 kg (7.9 lbs),0.3 m (1′00″),Bug,,,,,,,,/ability/shield-dust,Shield Dust,Blocks the added effects of attacks taken.,,,
/pokedex/zigzagoon,0264,Linoone,32.5 kg (71.7 lbs),0.5 m (1′08″),Normal,Normal,/pokedex/linoone,Linoone,#0264,/pokedex/obstagoon,Obstagoon,#0862,/ability/pickup,Pickup,The Pokémon may pick up items.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/zigzagoon,0263,Zigzagoon,17.5 kg (38.6 lbs),0.4 m (1′04″),Normal,Normal,/pokedex/linoone,Linoone,#0264,/pokedex/obstagoon,Obstagoon,#0862,/ability/pickup,Pickup,The Pokémon may pick up items.,/ability/gluttony,Gluttony,Encourages the early use of a held Berry.
/pokedex/lotad,0272,Ludicolo,55.0 kg (121.3 lbs),1.5 m (4′11″),Water,Grass,/pokedex/lombre,Lombre,#0271,/pokedex/ludicolo,Ludicolo,#0272,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.
/pokedex/lotad,0271,Lombre,32.5 kg (71.7 lbs),1.2 m (3′11″),Water,Grass,/pokedex/lombre,Lombre,#0271,/pokedex/ludicolo,Ludicolo,#0272,/ability/swift-swim,Swift Swim,Boosts the Pokémon's Speed in rain.,/ability/rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.
